text,summary
SSE 07 winddir 18 07 windspeed 22 07 gust10m 28 07 gust50m 1.8 07 sigwave 2.8 07 waveperiod SSW 07 swelldir 1.3 07 swellheight 8.0 07 swellperiod SSE 10 winddir 18 10 windspeed 22 10 gust10m 28 10 gust50m 1.8 10 sigwave 2.8 10 waveperiod SSW 10 swelldir 1.3 10 swellheight 8.0 10 swellperiod SSE 13 winddir 17 13 windspeed 21 13 gust10m 26 13 gust50m 1.8 13 sigwave 2.9 13 waveperiod S 13 swelldir 1.3 13 swellheight 8.0 13 swellperiod SSE 16 winddir 16 16 windspeed 20 16 gust10m 24 16 gust50m 1.8 16 sigwave 2.9 16 waveperiod S 16 swelldir 1.3 16 swellheight 8.0 16 swellperiod SSE 19 winddir 16 19 windspeed 20 19 gust10m 25 19 gust50m 1.7 19 sigwave 2.7 19 waveperiod SSE 19 swelldir 1.3 19 swellheight 7.0 19 swellperiod SE 22 winddir 16 22 windspeed 20 22 gust10m 25 22 gust50m 1.7 22 sigwave 2.7 22 waveperiod SSE 22 swelldir 1.2 22 swellheight 7.0 22 swellperiod,windconf HIGH wind10M SSE 16-20 BACKING SE 14-18 BY EVENING wind50M SSE 20-26 BACKING SE 18-22 BY EVENING waveconf HIGH waveSigHeight 1.5-2.0 waveMaxHeight 2.5-3.0 wavePeriod 05-08
SSW 07 winddir 27 07 windspeed 33 07 gust10m 43 07 gust50m 2.3 07 sigwave 3.6 07 waveperiod SSW 07 swelldir 1.7 07 swellheight 11.0 07 swellperiod SSW 10 winddir 25 10 windspeed 31 10 gust10m 41 10 gust50m 2.5 10 sigwave 4.0 10 waveperiod SSW 10 swelldir 1.5 10 swellheight 8.0 10 swellperiod SSW 13 winddir 24 13 windspeed 30 13 gust10m 40 13 gust50m 2.3 13 sigwave 3.6 13 waveperiod S 13 swelldir 1.4 13 swellheight 7.0 13 swellperiod SSW 16 winddir 22 16 windspeed 27 16 gust10m 35 16 gust50m 2.1 16 sigwave 3.3 16 waveperiod S 16 swelldir 1.5 16 swellheight 7.0 16 swellperiod S 19 winddir 19 19 windspeed 23 19 gust10m 29 19 gust50m 2.0 19 sigwave 3.2 19 waveperiod S 19 swelldir 1.5 19 swellheight 7.0 19 swellperiod SSE 22 winddir 18 22 windspeed 22 22 gust10m 29 22 gust50m 1.8 22 sigwave 2.9 22 waveperiod S 22 swelldir 1.3 22 swellheight 7.0 22 swellperiod,"windconf HIGH wind10M SSW 25-30 GUSTS 35, FROM MIDDAY BACKING/EASING SSE 15-20 MIDNIGHT wind50M SSW 32-38 GUSTS 45, FROM MIDDAY BACKING/EASING SSE 18-25 MIDNIGHT waveconf HIGH waveSigHeight AROUND 2.5 GRADUALLY FALLING 1.5-2.0 waveMaxHeight AROUND 4.0 GRADUALLY FALLING 2.5-3.0 wavePeriod 6-7"
N 07 winddir 16 07 windspeed 20 07 gust10m 25 07 gust50m 2.8 07 sigwave 4.4 07 waveperiod NW 07 swelldir 2.3 07 swellheight 10.0 07 swellperiod N 10 winddir 14 10 windspeed 17 10 gust10m 21 10 gust50m 2.7 10 sigwave 4.3 10 waveperiod NW 10 swelldir 2.2 10 swellheight 10.0 10 swellperiod N 13 winddir 14 13 windspeed 17 13 gust10m 21 13 gust50m 2.5 13 sigwave 4.0 13 waveperiod NW 13 swelldir 2.1 13 swellheight 10.0 13 swellperiod N 16 winddir 12 16 windspeed 15 16 gust10m 18 16 gust50m 2.3 16 sigwave 3.6 16 waveperiod NW 16 swelldir 2.0 16 swellheight 10.0 16 swellperiod N 19 winddir 12 19 windspeed 15 19 gust10m 18 19 gust50m 2.1 19 sigwave 3.3 19 waveperiod NW 19 swelldir 1.9 19 swellheight 10.0 19 swellperiod NNE 22 winddir 10 22 windspeed 12 22 gust10m 15 22 gust50m 2.0 22 sigwave 3.2 22 waveperiod NW 22 swelldir 1.8 22 swellheight 9.0 22 swellperiod,windconf HIGH wind10M N'LY 14-18 VEERING NNE 08-12 BY EVENING wind50M N'LY 18-22 VEERING NNE 12-15 BY EVENING waveconf HIGH waveSigHeight 2.5-3.0 FALLING 1.5-2.0 BY LATE EVENING waveMaxHeight 4.0-5.0 FALLING 2.5-3.0 BY LATE EVENING wavePeriod SEAS: 05-06. SWELL: 10
N 07 winddir 28 07 windspeed 35 07 gust10m 43 07 gust50m 5.3 07 sigwave 8.4 07 waveperiod NNW 07 swelldir 4.4 07 swellheight 12.0 07 swellperiod N 10 winddir 28 10 windspeed 35 10 gust10m 43 10 gust50m 5.4 10 sigwave 8.6 10 waveperiod NNW 10 swelldir 4.5 10 swellheight 12.0 10 swellperiod N 13 winddir 28 13 windspeed 35 13 gust10m 43 13 gust50m 5.5 13 sigwave 8.8 13 waveperiod N 13 swelldir 4.6 13 swellheight 12.0 13 swellperiod N 16 winddir 30 16 windspeed 37 16 gust10m 46 16 gust50m 5.4 16 sigwave 8.6 16 waveperiod N 16 swelldir 4.5 16 swellheight 11.0 16 swellperiod N 19 winddir 32 19 windspeed 40 19 gust10m 49 19 gust50m 5.3 19 sigwave 8.4 19 waveperiod N 19 swelldir 4.4 19 swellheight 11.0 19 swellperiod NNE 22 winddir 30 22 windspeed 37 22 gust10m 46 22 gust50m 5.0 22 sigwave 8.0 22 waveperiod NNE 22 swelldir 4.0 22 swellheight 11.0 22 swellperiod,"windconf HIGH wind10M N 26-30 GUSTS 40, RISING 30-34 GUSTS 45 FOR A TIME THIS AFTERNOON AND EVENING, LATER VEERING NNE wind50M N 33-38 GUSTS 50, RISING 38-43 GUSTS 55 FOR A TIME THIS AFTERNOON AND EVENING, LATER VEERING NNE waveconf HIGH waveSigHeight 5.0-6.0 FALLING 4.5-5.0 LATER waveMaxHeight 8.0-9.5 FALLING 7.0-8.0 LATER wavePeriod 8-10, WITH 11-12 NNW SWELL AT FIRST"
ESE 06 winddir 6 06 windspeed 7 06 gust10m 9 06 gust50m 2.5 06 sigwave 4.0 06 waveperiod WNW 06 swelldir 2.6 06 swellheight 11.0 06 swellperiod SE 09 winddir 7 09 windspeed 8 09 gust10m 10 09 gust50m 2.4 09 sigwave 3.8 09 waveperiod WNW 09 swelldir 2.4 09 swellheight 10.0 09 swellperiod SSE 12 winddir 7 12 windspeed 8 12 gust10m 10 12 gust50m 2.2 12 sigwave 3.5 12 waveperiod NW 12 swelldir 2.1 12 swellheight 10.0 12 swellperiod SSE 15 winddir 8 15 windspeed 10 15 gust10m 12 15 gust50m 1.8 15 sigwave 2.9 15 waveperiod NW 15 swelldir 1.8 15 swellheight 9.0 15 swellperiod S 18 winddir 10 18 windspeed 12 18 gust10m 15 18 gust50m 1.7 18 sigwave 2.7 18 waveperiod NNW 18 swelldir 1.6 18 swellheight 8.0 18 swellperiod S 21 winddir 12 21 windspeed 15 21 gust10m 18 21 gust50m 1.7 21 sigwave 2.7 21 waveperiod NW 21 swelldir 1.5 21 swellheight 7.0 21 swellperiod,windconf HIGH wind10M E-SE LESS THAN 08 GRADUALLY VEERING/FRESHENING S'LY 12-16 BY END OF PERIOD wind50M E-SE LESS THAN 10 GRADUALLY VEERING/FRESHENING S'LY 15-20 BY END OF PERIOD waveconf HIGH waveSigHeight AROUND 2.5 FALLING 1.5-2.0 BY LATE AFTERNOON waveMaxHeight AROUND 4.0 FALLING 2.5-3.0 BY LATE AFTERNOON wavePeriod 7-11
NW 06 winddir 17 06 windspeed 21 06 gust10m 26 06 gust50m 2.0 06 sigwave 3.2 06 waveperiod NNW 06 swelldir 1.4 06 swellheight 8.0 06 swellperiod NW 09 winddir 18 09 windspeed 22 09 gust10m 28 09 gust50m 2.1 09 sigwave 3.3 09 waveperiod NNW 09 swelldir 1.4 09 swellheight 8.0 09 swellperiod NW 12 winddir 20 12 windspeed 25 12 gust10m 31 12 gust50m 2.2 12 sigwave 3.5 12 waveperiod NNW 12 swelldir 1.3 12 swellheight 8.0 12 swellperiod WNW 15 winddir 23 15 windspeed 28 15 gust10m 35 15 gust50m 2.4 15 sigwave 3.8 15 waveperiod NNW 15 swelldir 1.2 15 swellheight 8.0 15 swellperiod WNW 18 winddir 26 18 windspeed 32 18 gust10m 40 18 gust50m 2.7 18 sigwave 4.3 18 waveperiod NW 18 swelldir 1.3 18 swellheight 8.0 18 swellperiod WNW 21 winddir 30 21 windspeed 37 21 gust10m 46 21 gust50m 3.5 21 sigwave 5.6 21 waveperiod NW 21 swelldir 1.7 21 swellheight 9.0 21 swellperiod,windconf HIGH wind10M NW 14-18 BACKING WNW 18-22 THIS AFTERNOON AND RISING 30-34 GUSTS 42 BY LATE EVENING wind50M NW 18-23 BACKING 23-28 WNW THIS AFTERNOON AND RISING 38-43 GUSTS 52 BY LATE EVENING waveconf HIGH waveSigHeight 2.0 RISING 4.0-5.0 LATER waveMaxHeight 3.0 RISING 6.5-8.0 LATER wavePeriod 4-6 RISING 6-9
NNE 07 winddir 20 07 windspeed 25 07 gust10m 31 07 gust50m 2.7 07 sigwave 4.3 07 waveperiod NNE 07 swelldir 2.3 07 swellheight 8.0 07 swellperiod NNE 10 winddir 19 10 windspeed 23 10 gust10m 29 10 gust50m 2.5 10 sigwave 4.0 10 waveperiod NNE 10 swelldir 2.2 10 swellheight 8.0 10 swellperiod NNE 13 winddir 18 13 windspeed 22 13 gust10m 28 13 gust50m 2.4 13 sigwave 3.8 13 waveperiod NNE 13 swelldir 2.1 13 swellheight 8.0 13 swellperiod NNE 16 winddir 16 16 windspeed 20 16 gust10m 24 16 gust50m 2.1 16 sigwave 3.4 16 waveperiod NNE 16 swelldir 1.9 16 swellheight 8.0 16 swellperiod NNE 19 winddir 14 19 windspeed 17 19 gust10m 21 19 gust50m 1.9 19 sigwave 3.0 19 waveperiod NNE 19 swelldir 1.7 19 swellheight 7.0 19 swellperiod NE 22 winddir 12 22 windspeed 15 22 gust10m 18 22 gust50m 1.8 22 sigwave 2.9 22 waveperiod NNE 22 swelldir 1.6 22 swellheight 7.0 22 swellperiod,"windconf HIGH wind10M NNE 18-22 DECREASING 10-14 THIS EVENING wind50M NNE 23-28 DECREASING 12-18 THIS EVENING waveconf HIGH waveSigHeight 3.0 SLOWLY FALLING 1.5-2.0 waveMaxHeight 5.0 SLOWLY FALLING 2.5-3.0 wavePeriod SEA 5-6 FALLING 3-4, SWELL 7-8"
NE 06 winddir 14 06 windspeed 17 06 gust10m 21 06 gust50m 1.6 06 sigwave 2.5 06 waveperiod NNE 06 swelldir 1.3 06 swellheight 7.0 06 swellperiod NE 09 winddir 13 09 windspeed 16 09 gust10m 20 09 gust50m 1.5 09 sigwave 2.4 09 waveperiod NNE 09 swelldir 1.2 09 swellheight 7.0 09 swellperiod NE 12 winddir 12 12 windspeed 15 12 gust10m 18 12 gust50m 1.4 12 sigwave 2.2 12 waveperiod NNE 12 swelldir 1.1 12 swellheight 7.0 12 swellperiod NE 15 winddir 12 15 windspeed 15 15 gust10m 18 15 gust50m 1.3 15 sigwave 2.0 15 waveperiod NNE 15 swelldir 1.1 15 swellheight 7.0 15 swellperiod NE 18 winddir 13 18 windspeed 16 18 gust10m 20 18 gust50m 1.3 18 sigwave 2.1 18 waveperiod NNE 18 swelldir 1.1 18 swellheight 7.0 18 swellperiod NE 21 winddir 14 21 windspeed 17 21 gust10m 21 21 gust50m 1.3 21 sigwave 2.0 21 waveperiod NNE 21 swelldir 1.1 21 swellheight 7.0 21 swellperiod,"windconf HIGH wind10M NE 12-16 EASING 10-14 FOR A TIME AROUND MIDDAY wind50M NE 15-20 EASING 14-18 FOR A TIME AROUND MIDDAY waveconf HIGH waveSigHeight 1.5-2.0 FALLING 1.0-1.5 FOR A TIME,THEN RISING AROUND 1.5 LATE EVENING waveMaxHeight 2.5-3.0 FALLING 1.5-2.5 FOR A TIME,THEN RISING AROUND 2.5 LATE EVENING wavePeriod 04-07"
SSE 06 winddir 29 06 windspeed 36 06 gust10m 45 06 gust50m 3.6 06 sigwave 5.7 06 waveperiod S 06 swelldir 2.2 06 swellheight 9.0 06 swellperiod SE 09 winddir 28 09 windspeed 35 09 gust10m 43 09 gust50m 3.7 09 sigwave 5.9 09 waveperiod SSE 09 swelldir 2.3 09 swellheight 9.0 09 swellperiod SE 12 winddir 30 12 windspeed 37 12 gust10m 46 12 gust50m 3.9 12 sigwave 6.2 12 waveperiod SSE 12 swelldir 2.4 12 swellheight 9.0 12 swellperiod SE 15 winddir 28 15 windspeed 35 15 gust10m 43 15 gust50m 3.9 15 sigwave 6.2 15 waveperiod SE 15 swelldir 2.7 15 swellheight 9.0 15 swellperiod ESE 18 winddir 26 18 windspeed 32 18 gust10m 40 18 gust50m 3.8 18 sigwave 6.1 18 waveperiod SE 18 swelldir 3.1 18 swellheight 9.0 18 swellperiod E 21 winddir 23 21 windspeed 28 21 gust10m 35 21 gust50m 3.4 21 sigwave 5.4 21 waveperiod SE 21 swelldir 2.8 21 swellheight 9.0 21 swellperiod,windconf LOW - UNCERTAINTY ABOUT THE DEPTH OF THE LOW wind10M S-SE 28-32 SOON BACKING SE. EASING LATER E'LY 18-22 wind50M S-SE 35-40 SOON BACKING SE. EASING LATER E'LY 22-28 waveconf LOW - AS ABOVE waveSigHeight MAINLY 3.5-4.0 EASING LATER TO 2.5-3.0 waveMaxHeight MAINLY 5.5-6.5 EASING LATER TO 4.0-5.0 wavePeriod 7-9
WNW 06 winddir 14 06 windspeed 17 06 gust10m 21 06 gust50m 3.5 06 sigwave 5.6 06 waveperiod WNW 06 swelldir 2.8 06 swellheight 11.0 06 swellperiod NW 09 winddir 14 09 windspeed 17 09 gust10m 21 09 gust50m 3.3 09 sigwave 5.2 09 waveperiod WNW 09 swelldir 2.8 09 swellheight 11.0 09 swellperiod NW 12 winddir 14 12 windspeed 17 12 gust10m 21 12 gust50m 3.1 12 sigwave 4.9 12 waveperiod WNW 12 swelldir 2.8 12 swellheight 11.0 12 swellperiod NW 15 winddir 14 15 windspeed 17 15 gust10m 21 15 gust50m 3.0 15 sigwave 4.8 15 waveperiod WNW 15 swelldir 2.8 15 swellheight 11.0 15 swellperiod NW 18 winddir 15 18 windspeed 18 18 gust10m 23 18 gust50m 3.0 18 sigwave 4.8 18 waveperiod WNW 18 swelldir 2.8 18 swellheight 11.0 18 swellperiod NW 21 winddir 13 21 windspeed 16 21 gust10m 20 21 gust50m 3.0 21 sigwave 4.8 21 waveperiod WNW 21 swelldir 2.8 21 swellheight 11.0 21 swellperiod,windconf HIGH wind10M WNW SOON NW 12-16 wind50M WNW SOON NW 15-20 waveconf HIGH waveSigHeight AROUND 3.5 FALLING 3.0 BY MID AFTERNOON waveMaxHeight AROUND 5.5 FALLING 5.0 BY MID AFTERNOON wavePeriod SEAS: 05-06. SWELL: 11
S 07 winddir 40 07 windspeed 50 07 gust10m 62 07 gust50m 5.7 07 sigwave 9.1 07 waveperiod S 07 swelldir 2.5 07 swellheight 13.0 07 swellperiod S 10 winddir 45 10 windspeed 56 10 gust10m 70 10 gust50m 6.5 10 sigwave 10.4 10 waveperiod S 10 swelldir 3.0 10 swellheight 13.0 10 swellperiod S 13 winddir 38 13 windspeed 47 13 gust10m 58 13 gust50m 5.7 13 sigwave 9.1 13 waveperiod S 13 swelldir 3.6 13 swellheight 13.0 13 swellperiod SSW 16 winddir 24 16 windspeed 30 16 gust10m 37 16 gust50m 5.0 16 sigwave 8.0 16 waveperiod S 16 swelldir 4.0 16 swellheight 13.0 16 swellperiod SSW 19 winddir 26 19 windspeed 32 19 gust10m 40 19 gust50m 4.6 19 sigwave 7.4 19 waveperiod S 19 swelldir 3.6 19 swellheight 13.0 19 swellperiod SSW 22 winddir 26 22 windspeed 32 22 gust10m 40 22 gust50m 4.5 22 sigwave 7.2 22 waveperiod S 22 swelldir 3.4 22 swellheight 13.0 22 swellperiod,"windconf HIGH wind10M S'LY 40-45 GUSTS 55 EASING SSW 22-26 BY MID AFTERNOON THEN INCREASING 26-30 GUSTS 40 BY EVENING wind50M S'LY 50-55 GUSTS 65 EASING SSW 28-32 BY MID AFTERNOON THEN INCREASING 32-38 GUSTS 48 BY EVENING waveconf HIGH waveSigHeight 5.0-6.0 SOON 6.0-7.0 FOR A TIME,LATER 4.0-4.5 waveMaxHeight 8.0-10.0 SOON 10.0-11.0 FOR A TIME,LATER 6.5-7.0 wavePeriod SEAS: 05-06. SWELL: 13"
SE 07 winddir 14 07 windspeed 17 07 gust10m 21 07 gust50m 1.5 07 sigwave 2.4 07 waveperiod SE 07 swelldir 0.8 07 swellheight 7.0 07 swellperiod SE 10 winddir 15 10 windspeed 18 10 gust10m 23 10 gust50m 1.6 10 sigwave 2.5 10 waveperiod SE 10 swelldir 0.7 10 swellheight 7.0 10 swellperiod SE 13 winddir 16 13 windspeed 20 13 gust10m 24 13 gust50m 1.5 13 sigwave 2.4 13 waveperiod SE 13 swelldir 0.7 13 swellheight 7.0 13 swellperiod SE 16 winddir 15 16 windspeed 18 16 gust10m 23 16 gust50m 1.6 16 sigwave 2.6 16 waveperiod SE 16 swelldir 0.9 16 swellheight 8.0 16 swellperiod SE 19 winddir 15 19 windspeed 18 19 gust10m 23 19 gust50m 1.7 19 sigwave 2.7 19 waveperiod SE 19 swelldir 1.1 19 swellheight 8.0 19 swellperiod SE 22 winddir 15 22 windspeed 18 22 gust10m 23 22 gust50m 1.8 22 sigwave 2.9 22 waveperiod SE 22 swelldir 1.2 22 swellheight 8.0 22 swellperiod,windconf HIGH wind10M SE 12-18 BECOMING 15-20 wind50M SE 15-22 BECOMING 20-25 waveconf HIGH waveSigHeight AROUND 1.5 INCREASING TO 1.5-2.0 waveMaxHeight AROUND 2.5 INCREASING TO 2.5-3.0 wavePeriod 5-7
SSE 07 winddir 24 07 windspeed 30 07 gust10m 37 07 gust50m 2.5 07 sigwave 4.0 07 waveperiod S 07 swelldir 1.6 07 swellheight 8.0 07 swellperiod SSE 10 winddir 26 10 windspeed 32 10 gust10m 40 10 gust50m 2.8 10 sigwave 4.4 10 waveperiod SSE 10 swelldir 1.6 10 swellheight 8.0 10 swellperiod SSE 13 winddir 28 13 windspeed 35 13 gust10m 43 13 gust50m 3.0 13 sigwave 4.8 13 waveperiod SSE 13 swelldir 1.6 13 swellheight 8.0 13 swellperiod SSE 16 winddir 27 16 windspeed 33 16 gust10m 41 16 gust50m 3.2 16 sigwave 5.1 16 waveperiod SSE 16 swelldir 2.2 16 swellheight 8.0 16 swellperiod SSE 19 winddir 26 19 windspeed 32 19 gust10m 40 19 gust50m 3.2 19 sigwave 5.1 19 waveperiod SSE 19 swelldir 2.7 19 swellheight 9.0 19 swellperiod SSE 22 winddir 25 22 windspeed 31 22 gust10m 38 22 gust50m 3.2 22 sigwave 5.1 22 waveperiod SSE 22 swelldir 3.0 22 swellheight 10.0 22 swellperiod,wind10M SSE 22-28 INCREASING SSE 26-32 FOR A TIME MID PERIOD wind50M SSE 27-35 INCREASING SSE 32-40 FOR A TIME MID PERIOD waveSigHeight AROUND 2.5 RISING 3.0-3.5 waveMaxHeight AROUND 4.0 RISING 5.0-5.5 wavePeriod SEA: 5-7 SWELL: SSE 8 RISING 10
NNE 07 winddir 8 07 windspeed 10 07 gust10m 12 07 gust50m 2.0 07 sigwave 3.2 07 waveperiod NW 07 swelldir 1.5 07 swellheight 8.0 07 swellperiod NNE 10 winddir 10 10 windspeed 12 10 gust10m 15 10 gust50m 2.0 10 sigwave 3.2 10 waveperiod WNW 10 swelldir 1.5 10 swellheight 8.0 10 swellperiod NE 13 winddir 12 13 windspeed 15 13 gust10m 18 13 gust50m 1.9 13 sigwave 3.0 13 waveperiod WNW 13 swelldir 1.5 13 swellheight 8.0 13 swellperiod NE 16 winddir 14 16 windspeed 17 16 gust10m 21 16 gust50m 1.8 16 sigwave 2.8 16 waveperiod W 16 swelldir 1.4 16 swellheight 8.0 16 swellperiod NE 19 winddir 16 19 windspeed 20 19 gust10m 25 19 gust50m 1.8 19 sigwave 2.8 19 waveperiod W 19 swelldir 1.4 19 swellheight 8.0 19 swellperiod NE 22 winddir 16 22 windspeed 20 22 gust10m 24 22 gust50m 1.8 22 sigwave 2.8 22 waveperiod W 22 swelldir 1.4 22 swellheight 8.0 22 swellperiod,windconf HIGH wind10M NNE 06-10 VEERING NE 14-18 BY LATE AFTERNOON wind50M NNE 10-14 VEERING NE 18-22 BY LATE AFTERNOON waveconf HIGH waveSigHeight AROUND 2.0 FALLING 1.5-2.0 BY AFTERNOON waveMaxHeight AROUND 3.0 FALLING 2.5-3.0 BY AFTERNOON wavePeriod 06-08
NNW 06 winddir 37 06 windspeed 46 06 gust10m 57 06 gust50m 5.6 06 sigwave 9.0 06 waveperiod NNW 06 swelldir 4.1 06 swellheight 10.0 06 swellperiod N 09 winddir 35 09 windspeed 43 09 gust10m 54 09 gust50m 6.0 09 sigwave 9.6 09 waveperiod NNW 09 swelldir 4.4 09 swellheight 10.0 09 swellperiod N 12 winddir 34 12 windspeed 42 12 gust10m 53 12 gust50m 6.2 12 sigwave 9.9 12 waveperiod N 12 swelldir 4.7 12 swellheight 11.0 12 swellperiod N 15 winddir 30 15 windspeed 37 15 gust10m 46 15 gust50m 6.1 15 sigwave 9.8 15 waveperiod N 15 swelldir 4.9 15 swellheight 11.0 15 swellperiod N 18 winddir 28 18 windspeed 35 18 gust10m 43 18 gust50m 5.9 18 sigwave 9.4 18 waveperiod N 18 swelldir 4.8 18 swellheight 11.0 18 swellperiod N 21 winddir 25 21 windspeed 31 21 gust10m 39 21 gust50m 5.6 21 sigwave 9.0 21 waveperiod N 21 swelldir 4.7 21 swellheight 11.0 21 swellperiod,windconf HIGH wind10M NNW 34-38 GUSTS 50 VEERING N BY MIDDAY THEN DECREASING 20-24 LATER THIS EVENING wind50M NNW 43-48 GUSTS 60 VEERING N BY MIDDAY THEN DECREASING 25-30 LATER THIS EVENING waveconf HIGH waveSigHeight 5.0-6.0 RISING 6.0-7.0 FOR A TIME THEN FALLING 5.0-5.5 LATER IN THE EVENING waveMaxHeight 8.0-9.5 RISING 9.5-11.0 FOR A TIME THEN FALLING 8.0-9.0 LATER IN THE EVENING wavePeriod 8-11
SSE 06 winddir 10 06 windspeed 12 06 gust10m 15 06 gust50m 1.5 06 sigwave 2.4 06 waveperiod WSW 06 swelldir 1.0 06 swellheight 10.0 06 swellperiod SSE 09 winddir 10 09 windspeed 12 09 gust10m 15 09 gust50m 1.4 09 sigwave 2.2 09 waveperiod SW 09 swelldir 1.0 09 swellheight 10.0 09 swellperiod SSE 12 winddir 9 12 windspeed 11 12 gust10m 13 12 gust50m 1.3 12 sigwave 2.0 12 waveperiod SW 12 swelldir 1.1 12 swellheight 10.0 12 swellperiod SSE 15 winddir 8 15 windspeed 10 15 gust10m 12 15 gust50m 1.2 15 sigwave 1.9 15 waveperiod WSW 15 swelldir 1.0 15 swellheight 10.0 15 swellperiod SSE 18 winddir 6 18 windspeed 7 18 gust10m 9 18 gust50m 1.1 18 sigwave 1.7 18 waveperiod WSW 18 swelldir 0.9 18 swellheight 10.0 18 swellperiod SSE 21 winddir 6 21 windspeed 7 21 gust10m 9 21 gust50m 1.0 21 sigwave 1.6 21 waveperiod WSW 21 swelldir 0.8 21 swellheight 10.0 21 swellperiod,windconf HIGH wind10M SSE 08-12 EASING 04-08 BY EVENING wind50M SSE 12-15 EASING 08-12 BY EVENING waveconf HIGH waveSigHeight AROUND 1.5 SLOWLY FALLING AROUND 1.0 BY EVENING waveMaxHeight AROUND 2.5 SLOWLY FALLING AROUND 1.5 BY EVENING wavePeriod SEAS: 05-06. SWELL: 10
WNW 07 winddir 8 07 windspeed 10 07 gust10m 12 07 gust50m 1.1 07 sigwave 1.8 07 waveperiod WNW 07 swelldir 1.0 07 swellheight 9.0 07 swellperiod WNW 10 winddir 8 10 windspeed 10 10 gust10m 12 10 gust50m 1.1 10 sigwave 1.8 10 waveperiod W 10 swelldir 1.0 10 swellheight 9.0 10 swellperiod WNW 13 winddir 8 13 windspeed 10 13 gust10m 12 13 gust50m 1.0 13 sigwave 1.6 13 waveperiod W 13 swelldir 1.0 13 swellheight 9.0 13 swellperiod W 16 winddir 7 16 windspeed 8 16 gust10m 10 16 gust50m 1.0 16 sigwave 1.6 16 waveperiod W 16 swelldir 0.9 16 swellheight 9.0 16 swellperiod W 19 winddir 7 19 windspeed 8 19 gust10m 10 19 gust50m 1.0 19 sigwave 1.6 19 waveperiod W 19 swelldir 0.9 19 swellheight 9.0 19 swellperiod W 22 winddir 7 22 windspeed 8 22 gust10m 10 22 gust50m 1.0 22 sigwave 1.6 22 waveperiod W 22 swelldir 0.9 22 swellheight 9.0 22 swellperiod,wind10M WNW 12-16 BACKING W'LY 06-10 BY EVENING wind50M WNW 15-20 BACKING W'LY 10-14 BY EVENING waveSigHeight 1.0-1.5 FALLING 1.0 BY EVENING waveMaxHeight 1.5-2.5 FALLING 1.5 BY EVENING wavePeriod SEAS: 04-06. SWELL: 09
NNE 07 winddir 28 07 windspeed 35 07 gust10m 43 07 gust50m 4.1 07 sigwave 6.5 07 waveperiod NNE 07 swelldir 3.0 07 swellheight 9.0 07 swellperiod NNE 10 winddir 28 10 windspeed 35 10 gust10m 43 10 gust50m 4.2 10 sigwave 6.7 10 waveperiod NNE 10 swelldir 3.1 10 swellheight 9.0 10 swellperiod NNE 13 winddir 27 13 windspeed 33 13 gust10m 41 13 gust50m 4.2 13 sigwave 6.7 13 waveperiod NNE 13 swelldir 3.2 13 swellheight 10.0 13 swellperiod NNE 16 winddir 27 16 windspeed 33 16 gust10m 41 16 gust50m 4.2 16 sigwave 6.7 16 waveperiod NNE 16 swelldir 3.3 16 swellheight 10.0 16 swellperiod NNE 19 winddir 27 19 windspeed 33 19 gust10m 42 19 gust50m 4.1 19 sigwave 6.5 19 waveperiod NNE 19 swelldir 3.3 19 swellheight 10.0 19 swellperiod NNE 22 winddir 27 22 windspeed 33 22 gust10m 42 22 gust50m 4.1 22 sigwave 6.6 22 waveperiod NNE 22 swelldir 3.2 22 swellheight 10.0 22 swellperiod,windconf HIGH wind10M NNE 26-30 wind50M NNE 33-38 waveconf HIGH waveSigHeight 4.0-4.5 waveMaxHeight 6.5-7.0 wavePeriod 7-9
NNE 06 winddir 14 06 windspeed 17 06 gust10m 21 06 gust50m 1.5 06 sigwave 2.4 06 waveperiod NNE 06 swelldir 0.6 06 swellheight 7.0 06 swellperiod NNE 09 winddir 16 09 windspeed 20 09 gust10m 25 09 gust50m 1.6 09 sigwave 2.5 09 waveperiod NNE 09 swelldir 0.9 09 swellheight 7.0 09 swellperiod NNE 12 winddir 16 12 windspeed 20 12 gust10m 25 12 gust50m 1.6 12 sigwave 2.5 12 waveperiod NNE 12 swelldir 1.0 12 swellheight 7.0 12 swellperiod NNE 15 winddir 16 15 windspeed 20 15 gust10m 25 15 gust50m 1.7 15 sigwave 2.7 15 waveperiod NNE 15 swelldir 1.1 15 swellheight 7.0 15 swellperiod N 18 winddir 16 18 windspeed 20 18 gust10m 25 18 gust50m 1.7 18 sigwave 2.7 18 waveperiod NNE 18 swelldir 1.1 18 swellheight 7.0 18 swellperiod N 21 winddir 18 21 windspeed 22 21 gust10m 27 21 gust50m 1.8 21 sigwave 2.8 21 waveperiod NNE 21 swelldir 1.2 21 swellheight 8.0 21 swellperiod,windconf HIGH wind10M NNE 14-18 BACKING N'LY 18-22 GUSTS 32 BY EVENING wind50M NNE 18-22 BACKING N'LY 22-28 GUSTS 36 BY EVENING waveconf HIGH waveSigHeight 1.5-2.0 RISING AROUND 2.0 BY EVENING waveMaxHeight 2.5-3.0 RISING AROUND 3.0 BY EVENING wavePeriod 05-08
